-0.541754	2.08093e-09	-0.493949	9.03836e-10
-0.541504	2.0792e-09	-0.492369	8.64335e-10
-0.541193	2.07696e-09	-0.490799	8.25877e-10
-0.540824	2.07326e-09	-0.489243	7.88448e-10
-0.540395	2.06861e-09	-0.487701	7.52035e-10
-0.539909	2.06349e-09	-0.486177	7.16631e-10
-0.539365	2.05791e-09	-0.484672	6.82218e-10
-0.538765	2.05188e-09	-0.483189	6.4879e-10
-0.538109	2.0454e-09	-0.48173	6.1633e-10
-0.537398	2.0385e-09	-0.480297	5.84827e-10
-0.536634	2.03118e-09	-0.478891	5.54266e-10
-0.535817	2.02346e-09	-0.477516	5.24643e-10
-0.534948	2.01533e-09	-0.476172	4.95827e-10
-0.534029	2.00682e-09	-0.474862	4.67924e-10
-0.533062	1.99793e-09	-0.473588	4.40951e-10
-0.532046	1.98868e-09	-0.472352	4.14895e-10
-0.530985	1.97906e-09	-0.471154	3.89744e-10
-0.52988	1.96909e-09	-0.469998	3.65497e-10
-0.528731	1.95879e-09	-0.468884	3.42144e-10
-0.527542	1.94815e-09	-0.467814	3.19676e-10
-0.526312	1.93719e-09	-0.46679	2.98088e-10
-0.525045	1.92591e-09	-0.465813	2.77372e-10
-0.523742	1.91434e-09	-0.464885	2.57512e-10
-0.522405	1.90248e-09	-0.464006	2.38504e-10
-0.521036	1.89033e-09	-0.463179	2.20359e-10
-0.519636	1.8763e-09	-0.462404	2.03079e-10
-0.518208	1.86107e-09	-0.461682	1.86659e-10
-0.516754	1.84562e-09	-0.461014	1.71098e-10
-0.515276	1.82996e-09	-0.460402	1.56402e-10
-0.513776	1.81411e-09	-0.459846	1.42573e-10
-0.512256	1.79807e-09	-0.459347	1.2962e-10
-0.510718	1.78109e-09	-0.458905	1.17554e-10
-0.509165	1.76302e-09	-0.458522	1.06396e-10
-0.507598	1.74482e-09	-0.458197	9.61811e-11
-0.506021	1.72651e-09	-0.457932	8.69582e-11
-0.504434	1.70809e-09	-0.457726	7.87627e-11
-0.502841	1.68956e-09	-0.45758	7.16573e-11
-0.501243	1.67094e-09	-0.457494	6.5768e-11
-0.499644	1.65224e-09	-0.457468	6.136e-11
-0.498044	1.63344e-09	-0.457503	5.98797e-11
-0.496447	1.61458e-09	-0.457597	6.22141e-11
-0.494854	1.59566e-09	-0.457752	6.59796e-11
-0.493269	1.57669e-09	-0.457966	7.07342e-11
-0.491693	1.55767e-09	-0.45824	7.62552e-11
-0.490128	1.53862e-09	-0.458572	8.24063e-11
-0.488576	4.65466e-08	-0.458963	8.9083e-11
-0.487041	4.26223e-08	-0.459413	9.62072e-11
-0.485523	3.88558e-08	-0.459919	1.0372e-10
-0.484026	3.52471e-08	-0.460482	3.46854e-10
-0.48255	3.17964e-08	-0.461101	1.19604e-10
-0.481099	2.85043e-08	-0.461775	1.27887e-10
-0.479674	2.53713e-08	-0.462503	1.3636e-10
-0.478278	2.23985e-08	-0.463284	1.44978e-10
-0.476912	1.95728e-08	-0.464116	1.53731e-10
-0.475578	1.689e-08	-0.464999	1.62592e-10
-0.474278	1.43776e-08	-0.465932	1.71538e-10
-0.473013	1.20478e-08	-0.466912	1.80551e-10
-0.471787	9.90353e-09	-0.46794	1.89612e-10
-0.4706	7.94921e-09	-0.469012	1.98703e-10
-0.469453	6.18961e-09	-0.470128	2.07803e-10
-0.46835	4.6321e-09	-0.471286	2.16907e-10
-0.46729	3.29613e-09	-0.472485	2.25997e-10
-0.466276	2.2112e-09	-0.473723	2.35069e-10
-0.465309	1.42815e-09	-0.474998	2.44104e-10
-0.464391	1.22659e-09	-0.476308	2.53089e-10
-0.463522	1.80376e-09	-0.477651	2.62023e-10
-0.462704	2.66801e-09	-0.479026	2.70899e-10
-0.461938	3.72683e-09	-0.48043	2.79704e-10
-0.461225	4.93528e-09	-0.481863	2.88431e-10
-0.460566	6.2645e-09	-0.48332	2.97077e-10
-0.459961	7.69362e-09	-0.484802	3.05635e-10
-0.459413	9.20337e-09	-0.486305	3.14092e-10
-0.458921	1.07808e-08	-0.487827	3.22449e-10
-0.458486	1.24165e-08	-0.489367	3.30703e-10
-0.458109	1.41014e-08	-0.490922	3.38844e-10
-0.457791	1.58273e-08	-0.49249	3.46874e-10
-0.457531	1.75749e-08	-0.494068	3.54196e-10
-0.45733	1.93387e-08	-0.495656	3.6135e-10
-0.457188	2.11206e-08	-0.497249	3.68349e-10
-0.457106	2.29156e-08	-0.498847	3.75187e-10
-0.457084	2.47149e-08	-0.500447	3.81864e-10
-0.457121	2.6518e-08	-0.502046	3.88382e-10
-0.457218	2.83214e-08	-0.503643	3.94738e-10
-0.457374	3.01218e-08	-0.505235	4.00923e-10
-0.457589	3.19161e-08	-0.506821	4.06944e-10
-0.457864	3.37015e-08	-0.508397	4.12802e-10
-0.458197	3.54757e-08	-0.509962	4.18492e-10
-0.458587	3.72362e-08	-0.511513	4.2402e-10
-0.459036	3.8981e-08	-0.513049	4.2938e-10
-0.459541	4.07083e-08	-0.514567	4.34576e-10
-0.460102	4.24162e-08	-0.516066	4.3961e-10
-0.460718	4.41031e-08	-0.517542	4.44479e-10
-0.461389	3.40435e-09	-0.518994	4.49181e-10
-0.462114	3.14047e-08	-0.520421	4.53718e-10
-0.462891	5.98328e-10	-0.521819	4.58087e-10
-0.463719	5.82634e-10	-0.523188	4.62295e-10
-0.464598	5.67195e-10	-0.524525	4.66339e-10
-0.465526	5.52013e-10	-0.525828	4.70225e-10
-0.466501	5.37084e-10	-0.527097	4.73904e-10
-0.467523	5.22407e-10	-0.528328	4.76964e-10
-0.46859	5.07983e-10	-0.52952	4.79858e-10
-0.469701	4.93805e-10	-0.530672	4.82588e-10
-0.470853	4.79667e-10	-0.531781	4.85156e-10
-0.472046	4.65746e-10	-0.532848	4.87565e-10
-0.473277	4.52087e-10	-0.533869	4.89816e-10
-0.474546	4.38687e-10	-0.534844	4.91913e-10
-0.47585	4.25545e-10	-0.535771	4.93858e-10
-0.477187	4.12654e-10	-0.53665	4.9565e-10
-0.478556	4.00019e-10	-0.537478	4.97293e-10
-0.479954	2.79437e-08	-0.538255	4.9879e-10
-0.481381	1.62868e-09	-0.538979	5.00144e-10
-0.482833	3.80256e-08	-0.539651	5.27727e-08
-0.484309	3.51936e-10	-0.540268	5.04296e-08
-0.485807	3.40524e-10	-0.54083	4.81364e-08
-0.487325	3.29354e-10	-0.541336	4.58932e-08
